Detroit,32,16,16,50.0,1990.0,62.2,54.2,102.2,759,1707,44.5,366,525,69.7,150,420,35.7,48.9,52.0,30.8,59.9,18.0,22.1,1.02,2034,63.6,53.2,1084,33.9,39.6,402,12.6,66.7,682,21.3,88,2.8,50.3,382,11.9,0.88,7.6,152,4.8,21.9,436,13.6,6.3,105,3.3,599,18.7,7
Drake,31,12,19,38.7,2094.0,67.5,53.6,102.1,745,1724,43.2,492,688,71.5,157,458,34.3,47.8,52.2,39.9,55.0,23.0,22.0,1.02,2139,69.0,54.3,1116,36.0,40.5,442,14.3,68.1,674,21.7,108,3.5,54.0,402,13.0,0.82,13.2,277,8.9,23.4,490,15.8,4.8,79,2.5,515,16.6,7
Drexel,31,15,16,48.4,2013.0,64.9,51.3,95.9,680,1745,39.0,395,589,67.1,175,526,33.3,44.0,47.7,33.8,52.3,20.5,27.2,0.96,1930,62.3,53.1,1183,38.2,36.5,429,13.8,69.8,754,24.3,111,3.6,53.8,366,11.8,0.88,10.3,208,6.7,20.8,418,13.5,10.0,164,5.3,559,18.0,15
Duke,36,32,4,88.9,2578.0,71.6,53.0,113.3,979,2011,48.7,689,905,76.1,274,709,38.6,55.5,59.8,45.0,48.3,23.6,28.1,1.13,2921,81.1,46.6,1204,33.4,30.9,350,9.7,62.3,854,23.7,107,3.0,55.8,546,15.2,1.1,13.1,337,9.4,19.2,496,13.8,9.1,202,5.6,621,17.2,11
Duquesne,27,3,24,11.1,1834.0,67.9,49.0,97.4,650,1536,42.3,320,438,73.1,166,482,34.4,47.7,51.2,28.5,54.2,17.9,27.9,0.97,1786,66.1,46.4,877,32.5,31.0,290,10.7,61.7,587,21.7,99,3.7,60.9,396,14.7,1.04,6.7,122,4.5,20.8,382,14.1,5.8,92,3.4,514,19.0,19
East Carolina,28,8,20,28.6,1866.0,66.6,48.5,93.6,586,1483,39.5,402,627,64.1,173,573,30.2,45.3,49.1,42.3,47.3,23.0,29.7,0.94,1747,62.4,50.7,975,34.8,33.9,344,12.3,67.5,631,22.5,94,3.4,64.2,376,13.4,0.87,10.5,196,7.0,23.3,434,15.5,3.2,46,1.6,531,19.0,18
East Tennessee State,28,15,13,53.6,2165.0,77.3,55.4,105.5,862,1827,47.2,397,616,64.4,163,496,32.9,51.6,53.9,33.7,61.2,17.4,21.4,1.05,2284,81.6,50.8,1087,38.8,37.9,409,14.6,63.6,678,24.2,100,3.6,39.6,341,12.2,0.73,13.3,288,10.3,21.6,468,16.7,4.3,76,2.7,489,17.5,10
Eastern Illinois,27,6,21,22.2,1711.0,63.4,48.0,93.5,585,1400,41.8,286,389,73.5,143,374,38.2,46.9,50.4,27.8,55.3,17.9,26.8,0.93,1599,59.2,48.8,858,31.8,32.2,280,10.4,65.4,578,21.4,98,3.6,60.5,354,13.1,0.88,10.2,175,6.5,23.6,403,14.9,4.8,68,2.5,473,17.5,11
Eastern Kentucky,30,14,16,46.7,1969.0,65.6,52.5,106.9,754,1616,46.7,371,542,68.5,226,623,36.3,53.7,56.2,33.5,50.2,17.6,32.2,1.07,2105,70.2,46.8,894,29.8,31.7,302,10.1,61.9,592,19.7,84,2.8,54.1,408,13.6,1.04,11.0,217,7.2,20.0,394,13.1,3.9,67,2.2,413,13.8,3
Eastern Michigan,28,7,21,25.0,1871.0,66.8,48.5,98.1,623,1394,44.7,410,574,71.4,179,500,35.8,51.1,55.1,41.2,48.4,22.3,29.3,0.98,1835,65.5,49.5,885,31.6,33.4,289,10.3,65.6,596,21.3,80,2.9,57.9,361,12.9,0.74,9.0,168,6.0,26.0,486,17.4,3.4,52,1.9,549,19.6,13
Eastern Washington,30,15,15,50.0,2099.0,70.0,53.6,105.9,796,1638,48.6,464,680,68.2,167,454,36.8,53.7,56.7,41.5,56.6,20.9,22.5,1.06,2223,74.1,49.9,991,33.0,35.1,338,11.3,64.8,653,21.8,90,3.0,59.9,477,15.9,1.0,9.7,203,6.8,22.8,478,15.9,7.5,130,4.3,570,19.0,9
