Connecticut,31,7,24,22.6,2063.0,66.5,49.5,95.3,685,1754,39.1,412,611,67.4,184,558,33.0,44.3,48.1,34.8,51.0,21.0,28.1,0.95,1966,63.4,50.9,1085,35.0,33.1,386,12.5,68.7,699,22.5,137,4.4,53.1,364,11.7,0.89,8.5,175,5.6,19.9,410,13.2,6.0,103,3.3,586,18.9,8
Coppin State,31,19,12,61.3,2127.0,68.6,55.3,109.3,826,1784,46.3,428,648,66.0,244,680,35.9,53.1,55.6,36.3,50.1,18.4,31.5,1.09,2324,75.0,52.9,1205,38.9,36.3,391,12.6,69.5,814,26.3,76,2.5,60.5,500,16.1,1.2,8.3,176,5.7,19.6,417,13.5,7.5,133,4.3,628,20.3,15
Cornell,28,26,2,92.9,1841.0,65.8,57.2,119.2,740,1493,49.6,507,701,72.3,208,508,40.9,56.5,60.1,47.0,48.5,23.1,28.4,1.19,2195,78.4,51.9,1011,36.1,32.2,279,10.0,71.5,732,26.1,77,2.8,55.7,412,14.7,1.42,9.0,166,5.9,15.8,290,10.4,6.2,99,3.5,460,16.4,4
Creighton,30,6,24,20.0,1984.0,66.1,50.3,102.0,716,1701,42.1,383,560,68.4,205,598,34.3,48.1,51.4,32.9,50.5,18.9,30.4,1.02,2023,67.4,49.7,956,31.9,27.2,294,9.8,72.2,662,22.1,62,2.1,52.1,373,12.4,1.21,7.7,152,5.1,15.5,308,10.3,5.3,89,3.0,570,19.0,12
Dartmouth,28,16,12,57.1,1811.0,64.7,48.3,102.9,602,1355,44.4,492,658,74.8,168,461,36.4,50.6,55.9,48.6,46.6,26.4,27.0,1.03,1864,66.6,47.5,868,31.0,26.8,229,8.2,68.1,639,22.8,79,2.8,48.5,292,10.4,0.8,8.6,155,5.5,20.2,366,13.1,7.1,107,3.8,538,19.2,15
Davidson,32,12,20,37.5,2206.0,68.9,51.6,105.1,806,1733,46.5,542,770,70.4,165,465,35.5,51.3,55.2,44.4,55.3,23.4,21.3,1.05,2319,72.5,49.6,1051,32.8,28.4,295,9.2,70.9,756,23.6,91,2.8,43.2,348,10.9,0.87,8.3,183,5.7,18.1,400,12.5,6.0,108,3.4,664,20.8,20
Dayton,31,9,22,29.0,2049.0,66.1,50.0,101.9,711,1605,44.3,496,701,70.8,170,499,34.1,49.6,53.9,43.7,51.8,23.8,24.4,1.02,2088,67.4,46.5,958,30.9,28.8,291,9.4,64.1,667,21.5,87,2.8,51.5,366,11.8,0.91,7.2,147,4.7,19.6,401,12.9,8.1,138,4.5,607,19.6,21
Delaware,34,9,25,26.5,2417.0,71.1,53.8,105.7,906,2059,44.0,534,778,68.6,209,651,32.1,49.1,52.6,37.8,54.6,20.9,24.5,1.06,2555,75.1,51.6,1323,38.9,32.7,419,12.3,70.5,904,26.6,90,2.6,43.9,398,11.7,0.99,6.9,167,4.9,16.7,404,11.9,6.3,130,3.8,709,20.9,20
Delaware State,30,21,9,70.0,1855.0,61.8,53.2,104.9,664,1544,43.0,451,636,70.9,167,559,29.9,48.4,52.7,41.2,51.1,23.2,25.7,1.05,1946,64.9,52.1,1023,34.1,34.4,339,11.3,69.8,684,22.8,99,3.3,58.0,385,12.8,1.13,9.3,172,5.7,18.3,340,11.3,7.5,114,3.8,526,17.5,3
Denver,31,15,16,48.4,1865.0,60.2,53.5,107.2,688,1437,47.9,478,695,68.8,145,416,34.9,52.9,56.6,48.4,54.3,23.9,21.8,1.07,1999,64.5,54.2,972,31.4,33.1,288,9.3,75.2,684,22.1,54,1.7,50.4,347,11.2,0.89,8.5,159,5.1,20.8,388,12.5,5.7,88,2.8,500,16.1,10
DePaul,32,20,12,62.5,2194.0,68.6,53.5,109.5,816,1715,47.6,575,815,70.6,196,539,36.4,53.3,57.2,47.5,51.6,23.9,24.5,1.1,2403,75.1,49.0,1097,34.3,31.9,327,10.2,66.1,770,24.1,119,3.7,52.1,425,13.3,1.01,9.8,215,6.7,19.1,420,13.1,8.6,154,4.8,645,20.2,19
Detroit,32,19,13,59.4,2218.0,69.3,49.7,102.2,738,1725,42.8,575,832,69.1,216,598,36.1,49.0,53.5,48.2,46.1,25.4,28.6,1.02,2267,70.8,48.2,1108,34.6,30.4,338,10.6,65.9,770,24.1,94,2.9,60.6,447,14.0,1.02,8.3,185,5.8,19.7,438,13.7,6.4,119,3.7,621,19.4,15
Drake,31,16,15,51.6,2004.0,64.6,50.5,105.5,734,1647,44.6,441,634,69.6,206,599,34.4,50.8,54.3,38.5,49.9,20.9,29.2,1.06,2115,68.2,49.8,977,31.5,26.7,272,8.8,72.8,705,22.7,70,2.3,48.5,356,11.5,1.03,10.0,201,6.5,17.2,344,11.1,7.4,118,3.8,586,18.9,9
Drexel,30,14,16,46.7,1972.0,63.6,51.5,102.4,682,1606,42.5,505,749,67.4,151,490,30.8,47.2,51.5,46.6,52.6,25.0,22.4,1.02,2020,67.3,50.4,1093,36.4,29.7,319,10.6,71.1,774,25.8,96,3.2,45.9,313,10.4,0.93,6.0,118,3.9,17.1,338,11.3,6.1,104,3.5,586,19.5,20
Duke,31,7,24,22.6,2059.0,66.4,52.2,101.0,753,1670,45.1,452,657,68.8,122,394,31.0,48.7,52.5,39.3,60.7,21.7,17.6,1.01,2080,67.1,48.3,1018,32.8,31.3,323,10.4,65.3,695,22.4,67,2.2,44.5,335,10.8,0.85,7.8,161,5.2,19.0,392,12.6,5.9,105,3.4,593,19.1,13
Duquesne,29,16,13,55.2,1981.0,68.3,51.9,107.8,755,1658,45.5,369,550,67.1,256,649,39.4,53.3,55.6,33.2,46.7,17.3,36.0,1.08,2135,73.6,49.4,1018,35.1,28.7,288,9.9,70.1,730,25.2,98,3.4,65.3,493,17.0,1.41,7.3,144,5.0,17.7,350,12.1,7.2,117,4.0,549,18.9,18
East Carolina,33,16,17,48.5,2197.0,66.6,54.8,106.4,865,1933,44.7,397,595,66.7,211,665,31.7,50.2,52.8,30.8,55.9,17.0,27.1,1.06,2338,70.8,51.8,1177,35.7,34.5,410,12.4,69.0,767,23.2,110,3.3,55.8,483,14.6,1.22,9.1,201,6.1,18.0,395,12.0,6.6,117,3.5,639,19.4,21
