ID,Median Height,Median Weight,Max Height,Max Weight,Senior Count,Junior Count,Sophomore Count,Freshman Count
R811,76.5,194.5,81,243.0,1,3,3,7
R810,78.0,220.0,82,305.0,1,6,4,6
R813,76.5,200.0,82,240.0,3,4,5,2
R812,76.0,192.5,79,240.0,0,6,3,3
S820,76.5,192.5,84,250.0,7,2,2,5
R819,77.0,200.0,84,265.0,4,8,1,3
R818,78.0,210.0,86,335.0,6,6,1,4
S580,76.0,189.0,80,251.0,6,6,3,2
M754,78.0,212.0,82,257.0,1,6,2,4
P602,76.5,203.5,81,249.0,2,3,4,5
P603,78.0,209.5,82,250.0,4,2,3,5
P600,78.0,195.0,80,220.0,3,1,2,7
P601,75.0,180.0,82,220.0,3,4,4,4
P606,77.0,210.0,83,258.0,2,2,5,6
P607,78.0,205.0,84,260.0,1,3,4,5
P604,76.0,200.0,82,270.0,2,6,2,3
P605,77.0,205.0,82,230.0,4,6,1,4
P608,77.5,202.5,84,265.0,3,5,2,4
S828,77.0,195.0,82,240.0,6,2,3,4
N789,77.0,202.5,84,240.0,3,3,2,4
N788,77.0,200.0,81,245.0,2,7,0,4
P850,78.0,200.0,81,240.0,5,5,2,3
N781,79.0,225.0,83,260.0,5,3,3,4
N780,75.0,190.0,82,260.0,3,0,2,9
N783,76.0,200.0,82,250.0,4,5,1,5
N782,76.0,200.0,80,230.0,2,1,6,6
N785,76.0,210.0,81,298.0,3,5,2,5
N784,76.5,200.0,82,250.0,4,4,3,3
N787,76.0,192.5,84,260.0,1,5,5,5
N786,77.0,210.0,83,275.0,3,4,3,3
R785,76.0,190.0,81,255.0,5,4,0,6
R784,76.0,202.5,84,260.0,4,4,2,4
R787,76.0,180.0,84,240.0,0,5,5,5
R786,78.0,206.5,82,288.0,4,5,5,2
R781,77.0,200.0,84,280.0,5,5,3,3
R780,76.0,205.0,83,245.0,3,6,3,3
R783,79.0,215.0,83,245.0,2,7,4,3
R782,75.5,190.0,79,240.0,5,4,4,2
Q630,76.0,195.0,82,235.0,4,2,2,7
R788,78.0,190.0,82,270.0,4,3,4,4
N767,79.0,208.5,85,250.0,0,2,1,11
N766,77.0,201.0,81,253.0,3,4,3,3
N765,76.0,190.0,81,240.0,4,5,3,3
N764,78.0,188.0,83,340.0,1,6,6,2
N762,76.0,185.0,80,220.0,3,5,1,4
N761,76.5,185.0,81,215.0,2,4,4,4
N760,76.0,207.5,87,250.0,3,3,3,5
N769,79.0,203.0,82,260.0,2,6,3,0
N768,77.5,200.0,80,235.0,6,3,3,4
J619,76.5,185.0,82,245.0,1,1,5,5
J577,76.0,200.0,82,250.0,1,7,2,4
S587,76.0,205.0,82,230.0,0,3,5,6
M678,77.0,210.0,81,250.0,5,3,1,5
M679,76.0,190.0,83,250.0,0,2,4,7
S589,75.0,185.0,83,235.0,1,3,4,5
M670,77.5,210.0,82,235.0,2,2,3,5
M671,78.0,200.0,84,255.0,2,4,3,6
M672,76.0,195.0,82,250.0,0,6,4,1
M673,76.5,205.0,81,285.0,3,3,4,2
M674,77.0,209.5,82,262.0,4,3,3,6
J615,75.0,200.0,81,255.0,3,2,3,4
M676,78.0,203.0,81,240.0,4,6,2,1
M677,78.0,200.0,85,250.0,3,6,0,4
Q632,76.0,192.5,86,270.0,3,7,4,4
S850,76.0,197.5,80,240.0,1,4,5,4
S581,76.5,181.0,84,245.0,5,3,4,3
R671,78.5,212.5,82,270.0,1,3,9,5
R670,78.0,210.0,82,250.0,4,2,2,6
R673,79.0,200.0,83,289.0,3,3,6,2
R672,76.0,200.0,83,240.0,6,7,2,2
R675,76.0,194.0,81,280.0,2,3,2,5
R674,78.0,210.0,81,272.0,3,3,4,5
R677,78.5,207.5,83,260.0,2,7,2,3
R676,77.0,205.0,83,250.0,4,4,2,5
R679,77.0,200.0,81,215.0,6,0,5,4
R678,77.0,203.0,82,225.0,2,3,2,6
Q595,77.0,202.0,84,262.0,5,5,2,2
Q633,76.0,200.0,81,245.0,3,2,3,5
Q594,76.5,190.0,84,260.0,2,4,4,4
S730,76.0,195.0,81,245.0,3,2,4,7
Q597,76.0,190.0,80,230.0,2,5,3,1
M704,76.5,195.0,82,260.0,2,5,4,3
M705,74.0,190.0,82,250.0,1,4,4,7
M706,76.0,190.0,81,240.0,3,3,2,7
M707,76.0,205.0,83,300.0,3,5,3,2
M700,77.0,195.0,81,230.0,2,3,1,7
M701,77.0,205.0,82,290.0,5,4,1,3
M702,77.0,204.5,83,265.0,5,2,3,6
M703,924.0,0.42899999999999999,6192,1.0,0,0,0,0
Q591,77.0,200.5,82,254.0,2,2,4,6
M708,76.0,210.0,81,250.0,2,8,5,2
Q590,76.0,191.5,84,255.0,3,6,2,3
K683,76.0,190.0,80,300.0,0,4,2,11
K682,76.0,185.0,82,235.0,1,1,1,11
K681,74.5,194.0,83,230.0,0,3,7,2
K680,77.0,205.0,83,260.0,1,1,4,7
K687,77.5,206.5,82,245.0,1,3,5,5
K686,77.0,205.0,84,248.0,4,3,3,3
K685,76.0,190.0,84,250.0,2,1,5,6
Q637,76.5,215.0,83,275.0,2,5,3,6
M854,78.0,200.0,82,225.0,4,3,4,4
M855,77.0,200.0,80,240.0,4,5,1,5
K689,76.0,204.0,81,252.0,0,0,0,12
K688,76.0,200.0,82,255.0,0,0,7,6
M850,77.0,202.5,81,230.0,2,3,4,5
M851,77.5,202.5,81,240.0,2,2,4,4
M852,78.0,205.0,84,270.0,3,4,3,4
M853,78.0,215.0,81,255.0,3,3,3,3
L725,78.0,210.0,84,265.0,3,6,1,3
L724,78.0,205.0,82,255.0,3,2,2,4
L727,77.5,197.5,80,245.0,1,0,7,4
L726,77.5,215.0,87,320.0,2,4,4,4
L721,77.0,201.0,83,240.0,1,3,4,4
L720,77.0,210.0,84,280.0,2,2,0,7
L723,75.0,192.5,87,260.0,4,4,1,3
L722,77.5,215.0,82,260.0,1,3,3,3
L729,75.0,190.0,83,255.0,1,3,9,3
L728,78.0,210.0,81,235.0,3,1,8,3
J507,77.0,207.0,85,280.0,1,5,3,6
J506,76.0,185.0,80,225.0,0,3,6,7
J505,76.0,190.0,80,260.0,1,2,4,8
J504,78.0,215.0,83,230.0,2,4,2,7
J503,77.0,200.0,81,255.0,3,1,5,6
J502,78.0,205.0,82,240.0,2,4,6,5
P773,75.5,190.0,81,230.0,2,4,2,6
Q599,77.0,205.0,82,220.0,4,6,2,3
P679,77.0,190.0,85,250.0,3,5,4,2
J509,76.0,192.5,82,235.0,4,2,5,1
J508,77.5,195.0,81,250.0,1,3,7,3
O833,78.0,205.0,81,245.0,5,4,3,2
O835,77.0,187.5,82,240.0,4,3,0,5
I560,75.5,192.5,83,330.0,1,1,5,7
I561,79.0,215.0,82,242.0,1,4,3,5
I562,77.0,200.0,83,255.0,4,2,3,4
I564,76.5,200.0,83,250.0,2,2,3,5
I565,78.0,204.0,82,253.0,0,4,2,7
I566,77.0,200.0,82,260.0,2,2,7,2
I567,75.0,195.0,83,244.0,1,4,5,4
I568,76.5,205.0,81,235.0,2,4,7,1
I569,76.0,200.0,84,255.0,4,1,4,4
N583,77.0,188.0,82,250.0,2,2,5,5
Q748,76.0,200.0,81,235.0,1,2,5,7
Q749,76.5,182.5,82,225.0,2,5,2,5
N582,77.0,200.0,82,280.0,4,7,2,2
Q744,76.5,197.5,82,230.0,4,2,3,5
Q745,76.5,192.5,81,230.0,1,5,3,5
Q746,77.0,202.5,81,255.0,3,3,3,7
Q747,77.0,205.0,82,260.0,5,2,1,5
Q740,76.0,185.0,81,215.0,3,2,4,6
N581,76.5,192.5,83,236.0,4,2,5,5
Q742,78.0,208.0,86,265.0,4,2,3,6
Q743,77.0,200.0,83,285.0,5,4,2,6
L611,75.0,195.0,83,230.0,2,2,2,6
L610,76.0,200.0,80,235.0,1,2,3,9
L613,77.0,197.5,84,255.0,1,3,5,5
L612,75.5,197.5,84,255.0,3,2,5,6
L615,75.5,197.5,81,260.0,2,2,6,2
L614,76.0,200.0,83,235.0,1,2,6,6
L617,77.0,205.0,81,225.0,1,1,6,6
L616,77.0,205.0,83,270.0,2,3,5,5
L619,76.0,190.0,81,220.0,5,0,2,6
N587,76.0,190.0,84,237.0,3,2,3,5
S779,78.0,217.5,81,275.0,5,5,1,5
S778,77.5,201.5,81,240.0,2,5,7,1
N586,77.0,210.0,83,240.0,4,1,2,5
N585,77.0,195.0,84,240.0,3,5,2,3
P674,77.5,217.0,81,295.0,2,4,4,4
R711,77.0,207.5,82,245.0,5,1,5,3
S519,77.0,187.5,80,230.0,3,5,5,1
S518,78.0,216.0,84,235.0,3,3,3,6
S513,77.0,208.0,83,266.0,2,4,4,3
S512,77.0,205.0,86,248.0,3,4,5,2
S511,78.0,210.0,84,240.0,1,5,4,6
S510,76.0,185.0,80,250.0,2,5,5,3
S517,76.0,195.0,82,240.0,1,5,8,10
S516,76.5,183.0,82,256.0,5,3,5,1
S515,77.0,209.0,82,242.0,5,3,3,4
S514,76.0,185.0,81,230.0,1,9,1,4
Q568,78.0,200.0,83,237.0,3,4,4,4
Q569,78.0,200.0,81,250.0,4,5,5,1
Q560,77.0,0.0,81,195.0,7,1,3,2
Q561,77.0,200.0,81,248.0,4,6,5,6
Q562,77.5,202.5,84,270.0,3,4,4,7
Q563,75.0,195.0,82,285.0,3,7,4,1
Q564,76.0,195.0,81,255.0,7,5,2,3
Q565,76.0,190.0,82,230.0,4,0,6,9
Q566,77.0,195.0,83,275.0,4,4,3,2
Q567,77.0,195.0,81,235.0,3,2,4,6
L509,77.0,190.0,83,240.0,6,2,6,0
L508,77.5,202.5,81,250.0,1,2,5,6
L505,77.0,205.0,83,235.0,0,1,6,6
L504,78.0,200.0,82,265.0,1,1,3,10
L507,77.0,210.0,83,265.0,2,3,5,3
L506,77.0,200.0,80,225.0,2,3,3,5
L503,76.0,189.0,79,245.0,2,6,2,4
L502,78.0,206.0,82,240.0,6,4,2,3
O519,77.5,203.5,80,245.0,1,3,5,5
O689,78.0,210.0,81,255.0,4,2,2,5
O688,77.0,200.0,82,250.0,3,5,2,8
O687,75.5,195.0,81,240.0,3,5,3,3
O686,76.5,205.0,81,230.0,4,4,3,5
O685,77.0,190.0,81,240.0,4,11,7,4
O518,77.0,203.5,82,225.0,5,1,4,6
O683,76.0,195.0,82,240.0,6,3,4,4
O682,76.0,187.5,81,230.0,3,5,4,4
O681,77.5,207.5,84,270.0,4,6,3,5
O680,77.0,212.5,84,265.0,4,4,2,4
O517,75.0,202.0,83,261.0,7,5,3,4
K528,78.5,200.5,80,276.0,2,0,5,5
K529,76.0,197.5,83,260.0,1,3,3,7
K526,78.0,204.0,83,277.0,0,2,4,5
K527,78.5,211.0,82,255.0,2,4,3,3
K524,76.0,200.0,83,290.0,1,1,5,6
O514,77.0,200.0,82,265.0,6,3,5,3
K522,76.5,202.5,82,255.0,4,3,1,4
K523,75.0,187.5,81,215.0,1,2,6,3
K520,76.0,205.0,83,240.0,1,4,1,9
K521,77.5,207.5,84,255.0,1,1,5,5
I708,77.5,207.5,83,260.0,0,5,7,4
I700,75.5,209.0,81,255.0,2,3,4,5
I701,75.0,197.5,82,250.0,1,3,4,6
I702,77.5,202.5,80,225.0,2,2,4,4
I703,1320.0,0.39200000000000002,4608,0.602,0,0,0,0
I704,78.5,220.0,82,255.0,4,3,2,3
I705,76.5,210.0,81,220.0,0,1,2,9
I707,76.0,190.0,81,225.0,2,3,1,5
O511,78.0,205.0,84,255.0,1,1,6,7
Q801,77.0,210.0,84,255.0,2,4,4,7
O510,77.0,207.5,82,285.0,5,6,2,3
P545,75.0,185.0,81,249.0,2,4,3,7
P544,77.0,197.5,81,225.0,2,4,2,4
P547,77.0,192.5,85,256.0,4,5,4,3
P546,77.0,200.0,82,260.0,4,4,6,1
P541,76.5,209.0,87,240.0,5,2,3,4
P540,77.0,200.0,82,265.0,2,6,1,5
P542,76.0,197.5,80,250.0,5,5,4,2
P549,76.0,205.0,84,290.0,6,2,4,3
P548,76.0,195.0,82,240.0,7,5,2,1
Q800,76.0,190.0,81,220.0,2,6,4,3
P721,78.5,209.5,82,262.0,1,5,4,6
P720,78.0,220.0,81,280.0,4,3,0,6
N578,77.0,195.0,81,240.0,1,1,3,7
N579,76.0,195.0,83,253.0,1,6,2,4
P725,75.5,207.5,82,245.0,2,7,2,3
P724,77.0,190.0,82,245.0,4,5,4,3
P727,76.0,200.0,85,230.0,5,3,4,3
P726,79.0,206.0,83,270.0,4,1,3,7
N572,75.0,185.0,81,215.0,0,2,3,8
N573,79.0,215.0,86,275.0,2,1,3,5
N570,77.0,195.0,81,240.0,4,1,4,4
N571,76.0,190.0,79,245.0,3,7,6,1
N576,75.0,200.0,81,255.0,4,5,3,3
N577,77.0,212.5,85,280.0,3,5,3,3
N574,78.0,200.0,87,285.0,3,7,2,3
N575,77.0,205.0,83,235.0,5,5,3,4
K818,76.0,195.0,83,265.0,0,2,5,8
O800,76.0,192.0,82,236.0,7,6,2,0
P835,77.0,210.0,83,245.0,4,2,3,4
P834,76.0,200.0,82,235.0,3,4,4,2
P836,78.0,210.0,82,290.0,1,6,5,3
P831,78.0,207.0,81,260.0,8,1,5,2
P830,78.0,204.0,84,242.0,3,2,1,7
P833,76.0,192.5,81,245.0,4,2,1,5
P832,76.0,200.0,84,275.0,1,5,3,3
P839,77.0,205.0,84,250.0,2,5,2,5
P838,77.0,200.0,83,240.0,2,3,4,6
S629,77.0,207.5,81,255.0,4,6,3,3
P619,75.0,177.5,82,225.0,1,2,5,6
P618,74.0,185.0,82,260.0,3,4,2,6
P615,77.0,205.0,82,250.0,4,3,3,4
P614,75.5,185.0,80,245.0,3,3,4,6
P617,75.5,187.5,81,260.0,4,2,3,5
P616,76.0,200.0,81,235.0,3,5,4,3
P611,77.0,188.0,81,250.0,6,2,3,4
P610,78.5,210.0,82,225.0,2,7,2,3
P613,78.0,210.0,84,265.0,3,3,5,4
P612,78.5,212.5,84,245.0,0,3,5,6
O852,78.5,202.5,86,275.0,1,2,8,3
O853,76.5,195.0,84,265.0,1,6,4,3
O850,76.0,192.5,81,235.0,2,6,4,4
O851,77.0,207.5,81,240.0,0,5,4,3
O854,76.0,195.0,82,240.0,4,2,4,4
O855,78.0,200.0,81,240.0,2,5,1,5
S621,76.5,202.0,83,225.0,4,4,2,4
S756,78.0,210.0,85,265.0,1,5,1,6
S620,75.0,195.0,82,245.0,4,5,1,7
S623,78.0,210.0,83,250.0,2,4,2,5
S622,76.5,197.5,82,235.0,3,5,2,6
S625,78.5,208.0,84,240.0,3,0,6,8
S624,76.0,195.0,82,260.0,0,2,6,6
N752,76.0,190.0,80,235.0,1,4,3,5
N753,76.0,202.0,82,280.0,3,4,7,1
N750,77.0,196.0,84,245.0,3,3,3,4
N751,76.0,204.5,82,265.0,3,4,3,2
N756,76.0,200.0,82,255.0,3,6,4,2
N757,76.0,189.0,86,235.0,3,3,2,4
N754,76.5,211.0,80,263.0,6,2,3,3
N755,76.0,205.0,81,245.0,2,6,1,5
N758,76.0,195.0,84,305.0,2,2,3,6
N759,77.0,195.0,82,230.0,2,4,4,5
R516,77.0,206.0,82,274.0,5,3,3,5
R517,76.0,195.0,82,227.0,3,3,7,12
O726,79.0,207.5,83,270.0,4,4,2,6
R510,78.0,200.0,84,245.0,2,3,4,6
R511,78.0,215.0,84,255.0,5,3,3,5
N680,77.0,210.0,84,255.0,3,4,2,3
N681,78.0,210.0,82,270.0,1,5,3,2
M669,77.5,205.0,80,230.0,1,6,2,5
M668,79.0,216.0,83,258.0,5,4,3,2
N685,76.5,192.5,81,240.0,3,4,5,4
N686,77.0,215.0,79,245.0,2,4,4,5
N687,76.0,185.0,81,240.0,3,3,3,4
M663,79.0,207.5,85,245.0,5,3,1,7
M662,79.0,209.0,82,263.0,3,1,3,7
M661,77.0,210.0,84,265.0,4,3,3,3
M660,77.0,200.0,82,250.0,4,4,3,4
M667,77.5,197.5,81,245.0,3,1,5,3
M666,78.0,210.0,82,310.0,2,4,5,2
M665,77.0,200.0,82,210.0,1,6,2,4
M664,76.5,188.5,83,285.0,2,5,2,7
O727,76.0,200.0,83,230.0,3,6,2,6
O806,77.0,205.0,82,240.0,1,5,2,5
R689,76.5,197.5,81,240.0,2,6,2,4
R685,75.0,189.0,84,263.0,0,6,2,7
R686,76.5,192.5,84,230.0,2,5,3,6
R687,76.5,200.0,81,228.0,6,1,1,6
R680,77.0,200.0,84,236.0,2,3,4,4
R681,76.5,212.5,82,250.0,3,6,3,4
R682,78.0,200.0,83,270.0,4,9,5,1
R683,77.0,204.0,86,270.0,2,6,4,4
S856,840.0,0.46199999999999997,4188,0.531,0,0,0,0
Q779,75.0,200.0,81,260.0,0,3,6,4
S854,78.0,205.0,83,240.0,3,6,4,4
M717,80.0,212.5,82,251.0,1,4,4,5
M716,76.5,190.0,81,255.0,3,5,4,4
M715,77.0,190.0,80,235.0,2,5,4,4
M714,76.0,200.0,85,265.0,4,2,3,5
M713,76.0,215.0,82,240.0,4,5,1,4
M712,78.5,208.5,83,240.0,1,3,5,5
M711,76.0,185.0,82,245.0,3,5,3,4
M710,77.0,195.0,80,220.0,3,5,2,5
S852,76.0,202.5,82,245.0,2,6,4,4
M719,77.5,207.5,83,265.0,3,5,2,4
M718,75.0,207.0,83,240.0,2,5,2,6
Q623,77.0,200.0,85,250.0,2,3,4,6
Q622,77.0,188.0,82,269.0,5,2,1,7
Q621,74.0,185.0,88,285.0,3,5,3,4
Q620,76.0,198.0,82,255.0,4,5,2,3
Q627,76.0,198.0,82,215.0,5,5,3,1
Q626,77.0,205.0,82,250.0,4,2,5,4
M849,78.5,209.0,83,260.0,4,4,2,6
M848,77.0,204.0,81,231.0,4,2,1,6
M847,78.5,210.0,82,250.0,4,3,3,4
M846,77.5,203.0,84,237.0,4,4,1,7
M845,77.0,200.0,79,230.0,3,3,4,3
M844,77.0,200.0,81,245.0,1,5,3,5
M843,78.0,210.0,84,265.0,2,3,5,5
M842,78.0,205.0,81,250.0,3,6,4,4
M841,79.0,207.0,83,270.0,4,5,1,5
M840,78.0,210.0,84,245.0,2,4,3,4
L750,76.0,205.0,84,230.0,2,6,1,2
L751,77.0,204.0,82,247.0,2,3,3,3
L752,76.0,200.0,82,230.0,2,3,1,4
L753,75.0,193.0,80,245.0,0,1,8,6
L754,78.0,212.0,83,231.0,2,1,5,5
K839,78.0,209.0,83,280.0,5,1,0,8
L756,74.0,189.0,81,230.0,0,2,7,6
L757,80.0,205.0,87,250.0,2,1,4,6
L758,76.5,210.0,84,305.0,3,5,4,2
L759,75.5,182.5,81,240.0,1,1,4,8
K836,77.0,215.0,81,256.0,2,1,5,5
K830,76.5,192.5,83,255.0,1,3,4,4
K831,78.5,213.5,81,243.0,3,5,3,3
K832,76.0,195.0,81,240.0,3,4,3,5
K833,78.0,210.0,82,230.0,3,1,4,3
J533,78.0,210.0,83,264.0,1,4,4,4
J530,76.5,213.0,85,260.0,1,0,5,8
J531,78.5,200.0,81,250.0,1,1,4,8
J536,78.0,210.0,83,275.0,2,0,7,7
J537,78.0,210.0,85,260.0,2,1,3,6
J534,78.0,210.0,84,310.0,4,3,4,4
J535,78.0,205.0,84,250.0,0,3,4,4
J538,77.0,220.0,83,290.0,3,3,5,4
J539,78.0,210.0,83,260.0,0,4,5,6
I573,78.0,200.0,81,290.0,1,5,2,5
I572,78.5,192.5,83,260.0,2,1,4,5
I571,77.5,210.0,82,270.0,3,2,4,7
I570,78.0,217.5,82,240.0,2,3,3,4
I577,77.0,197.5,82,250.0,3,1,7,3
I576,78.0,220.0,82,250.0,2,3,3,5
I575,75.5,190.0,81,240.0,0,4,5,9
I574,76.0,192.0,81,250.0,2,1,7,4
S690,76.5,200.0,83,255.0,2,6,5,3
S691,1464.0,0.42949999999999999,3468,0.778,0,0,0,0
I579,76.0,191.0,82,230.0,2,2,3,5
I578,76.0,205.0,82,255.0,1,3,5,6
S694,76.5,192.0,83,255.0,6,6,1,3
S695,77.0,209.0,85,325.0,1,4,4,6
S697,1884.0,0.45900000000000002,3756,0.721,0,0,0,0
Q640,78.0,212.5,83,252.0,2,2,4,6
K788,77.0,205.5,82,270.0,3,4,3,4
K789,78.0,210.0,84,300.0,2,3,4,6
Q759,76.0,195.0,80,220.0,1,7,7,0
Q758,76.0,195.0,84,255.0,2,4,2,9
K782,76.0,200.0,84,258.0,3,1,3,6
K783,76.0,195.0,83,250.0,4,2,3,4
K780,76.0,202.5,84,270.0,1,2,7,2
K781,77.0,200.0,85,260.0,2,4,2,5
K786,77.0,202.0,83,258.0,1,6,2,5
K787,76.0,195.0,86,380.0,1,4,2,9
K784,76.5,212.5,85,245.0,5,2,2,3
K785,76.0,190.0,81,215.0,2,4,1,5
S748,78.0,200.0,82,231.0,4,3,2,8
S749,75.0,180.0,81,255.0,4,3,4,4
S746,77.0,215.0,81,260.0,3,6,3,2
S747,75.0,185.0,83,250.0,4,2,5,4
Q598,77.0,195.0,81,240.0,4,2,3,7
S745,75.0,190.0,81,220.0,4,4,3,2
S742,77.0,200.0,82,290.0,2,2,3,8
I508,77.5,197.5,81,230.0,2,2,4,6
S740,76.0,205.0,80,260.0,1,4,8,2
S741,75.0,197.5,82,245.0,1,4,8,3
I509,77.0,195.0,82,240.0,1,5,4,5
Q814,76.0,200.0,84,240.0,4,6,3,4
S586,76.0,195.0,80,250.0,3,7,2,3
S590,77.0,204.0,84,250.0,2,4,2,4
K757,78.0,210.0,81,240.0,3,3,3,4
K756,76.0,195.0,83,230.0,0,0,6,9
S627,77.0,205.0,84,255.0,4,1,5,5
K759,75.0,182.5,79,235.0,0,1,2,9
Q579,75.0,190.0,80,225.0,4,5,4,2
Q578,76.0,205.0,85,290.0,2,2,4,7
I503,78.0,210.0,85,255.0,2,5,3,5
Q573,76.0,203.0,82,258.0,2,2,5,4
Q572,77.0,195.0,81,225.0,5,2,3,5
Q571,77.0,200.0,82,240.0,2,4,3,8
Q570,77.0,205.0,81,250.0,2,6,2,5
Q577,79.0,220.0,83,245.0,1,5,2,5
Q576,77.5,196.0,82,270.0,1,3,5,5
Q575,78.0,210.5,83,260.0,2,7,2,5
Q574,77.5,209.0,82,260.0,6,4,3,1
K654,78.0,190.0,81,250.0,0,3,5,5
K655,79.0,196.0,83,295.0,1,2,2,6
K657,76.5,212.0,82,238.0,2,2,3,5
K650,76.0,200.0,80,245.0,1,2,2,10
K651,78.0,210.0,84,250.0,1,4,3,6
K652,77.5,205.0,82,250.0,4,5,2,3
K653,76.0,200.0,82,270.0,2,3,4,4
J662,78.0,212.5,85,270.0,1,5,5,3
S626,77.5,215.0,83,290.0,4,4,3,3
K658,78.0,220.0,84,255.0,4,2,4,3
K659,76.0,193.0,84,250.0,2,3,5,5
J663,77.5,202.5,83,325.0,2,1,6,5
L578,74.0,185.0,82,255.0,2,0,1,8
L579,76.0,190.0,80,250.0,0,2,2,8
I504,78.0,215.0,82,230.0,3,3,4,2
L570,78.0,205.0,86,240.0,2,3,4,3
L571,78.0,195.0,81,225.0,3,1,4,9
L572,77.0,200.0,83,245.0,1,1,5,5
I505,74.0,185.0,80,235.0,3,2,3,7
L574,76.0,185.0,81,250.0,4,1,4,5
L575,75.0,200.0,80,260.0,2,5,4,4
L576,76.0,200.0,82,240.0,5,2,4,4
L577,77.0,197.5,84,250.0,1,1,6,6
R723,77.0,201.0,84,265.0,2,2,2,7
Q817,77.5,205.0,83,245.0,4,3,5,4
K539,77.5,207.5,83,240.0,3,3,4,4
K538,77.0,220.0,81,290.0,2,3,3,5
O528,76.5,198.5,81,240.0,9,4,2,1
O529,78.0,201.0,81,285.0,3,3,2,6
K531,78.5,215.0,81,250.0,1,4,5,4
K530,76.5,214.0,85,260.0,1,3,6,4
K533,76.0,215.0,83,264.0,4,3,4,3
O521,78.5,202.5,84,276.0,2,2,3,7
K535,76.5,200.0,79,240.0,2,3,3,2
K534,77.0,205.0,84,280.0,3,3,3,5
K537,78.5,202.5,85,260.0,0,1,6,5
K536,78.0,205.0,83,275.0,0,4,4,5
I719,77.5,215.0,85,274.0,2,3,2,5
I718,78.0,195.0,84,275.0,3,2,2,4
I713,77.0,198.5,84,265.0,2,3,2,7
I712,76.0,200.0,82,255.0,2,2,5,4
I711,78.0,208.0,82,275.0,3,0,6,4
I717,77.0,220.0,83,270.0,2,2,3,4
I716,76.0,216.5,83,275.0,1,2,8,5
I715,74.0,195.0,82,285.0,1,1,5,4
I714,76.0,205.0,82,260.0,1,3,6,3
S526,76.5,202.5,81,229.0,4,5,3,4
S527,78.0,203.0,85,269.0,1,8,4,4
S524,76.0,197.5,81,240.0,3,3,2,6
S522,76.0,205.0,83,285.0,3,4,3,7
S523,75.0,188.0,82,230.0,2,6,1,2
S520,76.5,193.5,83,245.0,6,1,4,5
S521,78.0,210.0,85,270.0,3,4,4,4
S528,77.0,190.0,84,240.0,3,3,6,4
S529,76.0,202.0,82,258.0,3,5,2,3
P530,77.5,210.0,82,240.0,3,3,5,3
P531,77.0,210.0,80,225.0,4,0,5,4
P532,76.0,195.0,84,250.0,3,1,6,7
P533,77.0,200.5,82,251.0,3,3,5,3
P534,77.5,205.0,82,255.0,2,4,3,5
P535,77.0,192.0,83,239.0,5,3,3,3
P536,78.0,210.0,82,240.0,3,3,5,2
P537,75.5,192.5,81,240.0,4,3,3,8
P538,77.0,210.0,82,265.0,2,5,4,6
P539,78.0,202.5,82,275.0,1,3,4,6
P723,77.0,205.0,84,255.0,4,4,1,4
P722,77.0,205.0,82,255.0,4,2,6,4
Q812,75.0,185.0,82,250.0,4,0,5,4
P729,77.0,210.0,82,245.0,5,1,2,5
P728,78.0,205.0,81,245.0,7,4,0,7
Q813,76.5,195.0,81,240.0,2,3,3,6
S772,77.0,202.5,82,235.0,4,5,2,3
S599,80.0,208.0,82,247.0,2,2,5,3
S834,77.5,190.0,80,260.0,3,2,3,4
S835,77.0,210.0,84,245.0,3,5,3,4
S836,76.5,195.0,83,250.0,2,3,4,7
S830,78.0,221.0,83,253.0,3,3,8,2
S831,79.0,210.0,83,238.0,2,5,3,5
S832,75.0,190.0,81,235.0,3,3,3,6
S833,76.0,180.0,81,270.0,5,2,5,1
R580,76.0,196.0,80,251.0,2,6,5,2
S838,78.0,207.5,83,240.0,4,4,2,2
S598,76.5,195.0,81,235.0,1,2,7,4
P840,78.0,190.0,84,260.0,3,4,3,4
P841,78.0,195.0,82,277.0,0,9,3,4
P842,78.0,215.0,82,250.0,2,4,2,5
P843,77.0,215.0,82,270.0,5,3,4,3
P844,75.0,187.5,85,225.0,3,3,3,5
P845,76.0,200.0,82,270.0,4,4,5,4
P846,77.0,207.0,84,256.0,5,5,3,4
P847,78.0,210.0,81,235.0,1,3,4,5
P848,77.0,192.5,83,243.0,2,5,3,4
P849,78.0,205.0,83,255.0,6,2,5,4
I502,77.5,202.5,82,235.0,2,3,4,7
O845,78.0,210.0,82,310.0,6,4,2,6
O844,76.5,197.5,81,240.0,5,5,0,8
O847,78.0,210.0,82,245.0,4,2,2,5
O846,76.0,204.0,84,248.0,1,4,4,5
O841,78.0,200.0,82,231.0,1,0,7,8
O840,78.0,205.0,81,255.0,1,3,5,4
O843,78.5,217.5,81,265.0,2,5,4,5
O842,76.0,200.0,81,240.0,2,5,4,4
P660,78.0,210.0,83,290.0,3,4,4,4
P661,78.0,205.0,86,290.0,2,6,6,1
P662,78.0,200.0,82,260.0,3,3,2,5
P663,79.0,185.0,85,275.0,3,3,5,6
O849,77.0,206.5,84,255.0,2,6,3,5
O848,76.5,200.0,83,243.0,4,3,4,5
P666,77.0,185.0,83,252.0,1,4,3,7
P667,77.0,195.0,83,250.0,4,2,3,10
S743,76.0,190.0,81,270.0,2,3,6,4
S588,77.0,190.0,81,250.0,2,1,2,6
N565,76.0,187.5,84,230.0,5,8,1,2
